ITEM,Departamento,Municipio,Año,Mes,Contrato,Campo,Tipo Prod,Tipo Hidrocarburo,Precio Hidrocarburo USD,Porc Regalia,Prod. Gravable Bls/Kpc,Volumen Regalia Bls/Kpc,Regalias COP,Trm Promedio,Regimen Reg
14557,PUTUMAYO,VILLAGARZON,2017,1,GUAYUYACO,JUANAMBU,B,O,39.32,0.08,12153,972.24,112452391.01,2941.4,Ley 756 8% variable
14558,PUTUMAYO,VILLAGARZON,2017,1,GUAYUYACO,JUANAMBU,B,G,5.37,0.06,0,0,0,2941.4,Ley 756 8% variable
14559,PUTUMAYO,VILLAGARZON,2017,1,MARANTA,AGAPANTO,B,G,4.74,0.06,0,0,0,2941.4,Ley 756 8% variable
14560,PUTUMAYO,VILLAGARZON,2017,1,MARANTA,AGAPANTO,B,G,4.74,0.06,0,0,0,2941.4,Ley 756 8% variable
14561,PUTUMAYO,VILLAGARZON,2017,1,MARANTA,AGAPANTO,B,O,38.89,0.08,0,0,0,2941.4,Ley 756 8% variable
14562,PUTUMAYO,VILLAGARZON,2017,1,MARANTA,AGAPANTO,B,O,38.89,0.08,0,0,0,2941.4,Ley 756 8% variable
14563,PUTUMAYO,VILLAGARZON,2017,1,MIRTO E&P,MIRTO,B,O,38.89,0.08,0,0,0,2941.4,Ley 756 8% variable
14564,PUTUMAYO,VILLAGARZON,2017,1,MIRTO E&P,MIRTO,B,G,5.67,0.06,0,0,0,2941.4,Ley 756 8% variable
14565,PUTUMAYO,VILLAGARZON,2017,1,MIRTO E&P,MIRTO,B,O,38.89,0.08,0,0,0,2941.4,Ley 756 8% variable
14566,PUTUMAYO,VILLAGARZON,2017,1,MIRTO E&P,MIRTO,B,G,5.67,0.06,0,0,0,2941.4,Ley 756 8% variable
14567,PUTUMAYO,VILLAGARZON,2017,2,CHAZA,COSTAYACO,B,O,40.43,0.09,315811,27247.84,3171845113.71,2879.57,Ley 756 8% variable
14568,PUTUMAYO,VILLAGARZON,2017,2,CHAZA,COSTAYACO,B,G,6.68,0.06,8340,533.76,10260546.1,2879.57,Ley 756 8% variable
14569,PUTUMAYO,VILLAGARZON,2017,2,CHAZA,COSTAYACO,QB,G,6.68,0.06,36384,2328.58,44762554.98,2879.57,Ley 756 8% variable
14570,PUTUMAYO,VILLAGARZON,2017,2,GUAYUYACO,JUANAMBU,B,G,5.46,0.06,0,0,0,2879.57,Ley 756 8% variable
14571,PUTUMAYO,VILLAGARZON,2017,2,GUAYUYACO,JUANAMBU,B,O,39.71,0.08,12136,970.88,111014284.41,2879.57,Ley 756 8% variable
14572,PUTUMAYO,VILLAGARZON,2017,2,MARANTA,AGAPANTO,B,G,4.83,0.06,0,0,0,2879.57,Ley 756 8% variable
14573,PUTUMAYO,VILLAGARZON,2017,2,MARANTA,AGAPANTO,B,G,4.83,0.06,0,0,0,2879.57,Ley 756 8% variable
14574,PUTUMAYO,VILLAGARZON,2017,2,MARANTA,AGAPANTO,B,O,36.96,0.08,0,0,0,2879.57,Ley 756 8% variable
14575,PUTUMAYO,VILLAGARZON,2017,2,MARANTA,AGAPANTO,B,O,36.96,0.08,0,0,0,2879.57,Ley 756 8% variable
14576,PUTUMAYO,VILLAGARZON,2017,2,MIRTO E&P,MIRTO,B,O,36.96,0.08,0,0,0,2879.57,Ley 756 8% variable
14577,PUTUMAYO,VILLAGARZON,2017,2,MIRTO E&P,MIRTO,B,G,5.77,0.06,0,0,0,2879.57,Ley 756 8% variable
14578,PUTUMAYO,VILLAGARZON,2017,2,MIRTO E&P,MIRTO,B,O,36.96,0.08,0,0,0,2879.57,Ley 756 8% variable
14579,PUTUMAYO,VILLAGARZON,2017,2,MIRTO E&P,MIRTO,B,G,5.77,0.06,0,0,0,2879.57,Ley 756 8% variable
14580,PUTUMAYO,VILLAGARZON,2017,3,CHAZA,COSTAYACO,B,O,36.93,0.09,377372,32896.76,3574995617.33,2942.29,Ley 756 8% variable
14581,PUTUMAYO,VILLAGARZON,2017,3,CHAZA,COSTAYACO,B,G,6.5,0.06,10551,675.26,12912359.48,2942.29,Ley 756 8% variable
14582,PUTUMAYO,VILLAGARZON,2017,3,CHAZA,COSTAYACO,QB,G,6.5,0.06,42281,2705.98,51743670.88,2942.29,Ley 756 8% variable
14583,PUTUMAYO,VILLAGARZON,2017,3,GUAYUYACO,JUANAMBU,B,O,36.22,0.08,11913,953.04,101560741.88,2942.29,Ley 756 8% variable
14584,PUTUMAYO,VILLAGARZON,2017,3,GUAYUYACO,JUANAMBU,B,G,5.32,0.06,0,0,0,2942.29,Ley 756 8% variable
14585,PUTUMAYO,VILLAGARZON,2017,3,MARANTA,AGAPANTO,B,G,4.7,0.06,0,0,0,2942.29,Ley 756 8% variable
14586,PUTUMAYO,VILLAGARZON,2017,3,MARANTA,AGAPANTO,B,G,4.7,0.06,0,0,0,2942.29,Ley 756 8% variable
14587,PUTUMAYO,VILLAGARZON,2017,3,MARANTA,AGAPANTO,B,O,36.57,0.08,0,0,0,2942.29,Ley 756 8% variable
14588,PUTUMAYO,VILLAGARZON,2017,3,MARANTA,AGAPANTO,B,O,36.57,0.08,0,0,0,2942.29,Ley 756 8% variable
14589,PUTUMAYO,VILLAGARZON,2017,3,MIRTO E&P,MIRTO,B,O,37.66,0.08,0,0,0,2942.29,Ley 756 8% variable
14590,PUTUMAYO,VILLAGARZON,2017,3,MIRTO E&P,MIRTO,B,G,5.62,0.06,0,0,0,2942.29,Ley 756 8% variable
14591,PUTUMAYO,VILLAGARZON,2017,3,MIRTO E&P,MIRTO,B,O,37.66,0.08,0,0,0,2942.29,Ley 756 8% variable
14592,PUTUMAYO,VILLAGARZON,2017,3,MIRTO E&P,MIRTO,B,G,5.62,0.06,0,0,0,2942.29,Ley 756 8% variable
14593,PUTUMAYO,VILLAGARZON,2017,4,CHAZA,COSTAYACO,B,G,6.71,0.06,9551,611.26,11803613.07,2877.82,Ley 756 8% variable
14594,PUTUMAYO,VILLAGARZON,2017,4,CHAZA,COSTAYACO,QB,G,6.71,0.06,40992,2623.49,50660004.99,2877.82,Ley 756 8% variable
14595,PUTUMAYO,VILLAGARZON,2017,4,CHAZA,COSTAYACO,B,O,38.47,0.09,339694,29323.45,3246737304.58,2877.82,Ley 756 8% variable
14596,PUTUMAYO,VILLAGARZON,2017,4,GUAYUYACO,JUANAMBU,B,O,38.03,0.08,11475,918,100456975.58,2877.82,Ley 756 8% variable
14597,PUTUMAYO,VILLAGARZON,2017,5,CHAZA,COSTAYACO,B,G,6.59,0.06,9534.37,610.2,11764851.65,2923.61,Ley 756 8% variable
14598,PUTUMAYO,VILLAGARZON,2017,5,CHAZA,COSTAYACO,QB,G,6.59,0.06,29516,1889.02,36421007.72,2923.61,Ley 756 8% variable
14599,PUTUMAYO,VILLAGARZON,2017,5,CHAZA,COSTAYACO,B,O,36.07,0.09,361868,31364.24,3307403238.24,2923.61,Ley 756 8% variable
14600,PUTUMAYO,VILLAGARZON,2017,5,GUAYUYACO,JUANAMBU,B,O,36.34,0.08,12393,991.44,105335118.44,2923.61,Ley 756 8% variable
14601,PUTUMAYO,VILLAGARZON,2017,6,CHAZA,COSTAYACO,B,G,6.66,0.06,11387.83,728.82,14355982.27,2957.1,Ley 756 8% variable
14784,SANTANDER,BARRANCABERMEJA,2017,3,DE MARES,LLANITO,B,G,2.28,0.2,0,0,0,2942.29,Ley 141 20%
14602,PUTUMAYO,VILLAGARZON,2017,6,CHAZA,COSTAYACO,QB,G,6.66,0.06,27455,1757.12,34610939.28,2957.1,Ley 756 8% variable
14603,PUTUMAYO,VILLAGARZON,2017,6,CHAZA,COSTAYACO,B,O,34.83,0.09,346459,29985.55,3088217212.7,2957.1,Ley 756 8% variable
14604,PUTUMAYO,VILLAGARZON,2017,6,GUAYUYACO,JUANAMBU,B,O,35.11,0.08,12644,1011.52,105023420.19,2957.1,Ley 756 8% variable
14605,PUTUMAYO,VILLAGARZON,2017,7,CHAZA,COSTAYACO,B,G,6.6,0.06,11379.57,728.29,14587838.61,3036.58,Ley 756 8% variable
14606,PUTUMAYO,VILLAGARZON,2017,7,CHAZA,COSTAYACO,QB,G,6.6,0.06,28048,1795.07,35955637.84,3036.58,Ley 756 8% variable
14607,PUTUMAYO,VILLAGARZON,2017,7,CHAZA,COSTAYACO,B,O,33.56,0.09,339069,29138.81,2969254904.54,3036.58,Ley 756 8% variable
14608,PUTUMAYO,VILLAGARZON,2017,7,GUAYUYACO,JUANAMBU,B,O,34.06,0.08,13229,1058.32,109463820,3036.58,Ley 756 8% variable
14609,PUTUMAYO,VILLAGARZON,2017,7,PUT-1,VONU,QB,G,4.6,0.06,10634,680.58,9507914.46,3036.58,Ley 756 8% variable
14610,PUTUMAYO,VILLAGARZON,2017,7,PUT-1,VONU,B,O,36.98,0.08,31779.35,2542.35,285467893.19,3036.58,Ley 756 8% variable
14611,PUTUMAYO,VILLAGARZON,2017,8,CHAZA,COSTAYACO,B,G,6.38,0.06,11371.3,727.76,13808630.03,2973.2,Ley 756 8% variable
14612,PUTUMAYO,VILLAGARZON,2017,8,CHAZA,COSTAYACO,QB,G,6.38,0.06,28801,1843.26,34974220.82,2973.2,Ley 756 8% variable
14613,PUTUMAYO,VILLAGARZON,2017,8,CHAZA,COSTAYACO,B,O,37.57,0.09,320216,27323.89,3052106690.55,2973.2,Ley 756 8% variable
14614,PUTUMAYO,VILLAGARZON,2017,8,GUAYUYACO,JUANAMBU,B,O,38.06,0.08,12135,970.8,109845906.28,2973.2,Ley 756 8% variable
14615,PUTUMAYO,VILLAGARZON,2017,8,PUT-1,VONU,QB,G,4.47,0.06,12237,783.17,10413585.21,2973.2,Ley 756 8% variable
14616,PUTUMAYO,VILLAGARZON,2017,8,PUT-1,VONU,B,O,39.75,0.08,51671.34,4133.71,488538487.14,2973.2,Ley 756 8% variable
14617,PUTUMAYO,VILLAGARZON,2017,9,CHAZA,COSTAYACO,B,G,6.49,0.06,10898.78,697.52,13209290.96,2917.09,Ley 756 8% variable
14618,PUTUMAYO,VILLAGARZON,2017,9,CHAZA,COSTAYACO,QB,G,6.49,0.06,26134,1672.58,31674335.28,2917.09,Ley 756 8% variable
14619,PUTUMAYO,VILLAGARZON,2017,9,CHAZA,COSTAYACO,B,O,42.2,0.08,293357,24870.39,3061908155.36,2917.09,Ley 756 8% variable
14620,PUTUMAYO,VILLAGARZON,2017,9,GUAYUYACO,JUANAMBU,B,O,42.44,0.08,11583,926.64,114716262.86,2917.09,Ley 756 8% variable
14621,PUTUMAYO,VILLAGARZON,2017,9,PUT-1,VONU,QB,G,4.52,0.06,13411,858.3,11312192.86,2917.09,Ley 756 8% variable
14622,PUTUMAYO,VILLAGARZON,2017,9,PUT-1,VONU,B,O,42.88,0.08,56552,4524.16,565953885.49,2917.09,Ley 756 8% variable
14623,PUTUMAYO,VILLAGARZON,2017,10,CHAZA,COSTAYACO,B,G,6.27,0.06,11338.34,725.65,13435304.08,2953.76,Ley 756 8% variable
14624,PUTUMAYO,VILLAGARZON,2017,10,CHAZA,COSTAYACO,QB,G,6.27,0.06,28104.35,1798.68,33302095.91,2953.76,Ley 756 8% variable
14625,PUTUMAYO,VILLAGARZON,2017,10,CHAZA,COSTAYACO,B,O,48.2,0.08,301736.17,25567.14,3640062641.26,2953.76,Ley 756 8% variable
14626,PUTUMAYO,VILLAGARZON,2017,10,GUAYUYACO,JUANAMBU,B,O,48.37,0.08,11213.2,897.06,128178133.37,2953.76,Ley 756 8% variable
14627,PUTUMAYO,VILLAGARZON,2017,10,PUT-1,VONU,QB,G,4.37,0.06,14476,926.46,11957091.6,2953.76,Ley 756 8% variable
14628,PUTUMAYO,VILLAGARZON,2017,10,PUT-1,VONU,B,O,46.04,0.08,59191.6,4735.33,644012865.9,2953.76,Ley 756 8% variable
14629,PUTUMAYO,VILLAGARZON,2017,11,CHAZA,COSTAYACO,B,G,6.13,0.06,10566.98,676.29,12496830.33,3013.47,Ley 756 8% variable
14630,PUTUMAYO,VILLAGARZON,2017,11,CHAZA,COSTAYACO,QB,G,6.13,0.06,27915.95,1786.62,33014247.5,3013.47,Ley 756 8% variable
14631,PUTUMAYO,VILLAGARZON,2017,11,CHAZA,COSTAYACO,B,O,46.49,0.08,273254.14,22982.99,3219649626.75,3013.47,Ley 756 8% variable
14632,PUTUMAYO,VILLAGARZON,2017,11,GUAYUYACO,JUANAMBU,B,O,46.31,0.08,11703.87,936.31,130658786.92,3013.47,Ley 756 8% variable
14633,PUTUMAYO,VILLAGARZON,2017,11,PUT-1,VONU,QB,G,4.27,0.06,13875,888,11417791.81,3013.47,Ley 756 8% variable
14634,PUTUMAYO,VILLAGARZON,2017,11,PUT-1,VONU,B,O,49.38,0.08,54869.21,4389.54,653123505.21,3013.47,Ley 756 8% variable
14635,PUTUMAYO,VILLAGARZON,2017,12,CHAZA,COSTAYACO,B,G,6.14,0.06,11257.16,720.46,13238269.94,2991.76,Ley 756 8% variable
14636,PUTUMAYO,VILLAGARZON,2017,12,CHAZA,COSTAYACO,QB,G,6.14,0.06,31454.25,2013.07,36989778.23,2991.76,Ley 756 8% variable
14637,PUTUMAYO,VILLAGARZON,2017,12,CHAZA,COSTAYACO,B,O,51.34,0.08,271979.06,22784.64,3499685980.1,2991.76,Ley 756 8% variable
14638,PUTUMAYO,VILLAGARZON,2017,12,GUAYUYACO,JUANAMBU,B,O,51.17,0.08,11051.51,884.12,135352570.01,2991.76,Ley 756 8% variable
14639,PUTUMAYO,VILLAGARZON,2017,12,PUT-1,VONU,QB,G,4.26,0.06,18374,1175.94,15002311.67,2991.76,Ley 756 8% variable
14640,PUTUMAYO,VILLAGARZON,2017,12,PUT-1,VONU,B,O,50.21,0.08,62086.66,4966.93,746145321.97,2991.76,Ley 756 8% variable
14641,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,EL CENTRO,B,G,,0.2,0,0,0,2941.4,Ley 141 20%
14642,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,GALA,B,G,3.93,0.2,5689,1137.8,13139911.34,2941.4,Ley 141 20%
14643,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,GALA,B,O,38.56,0.2,37994,7598.8,861769409.34,2941.4,Ley 141 20%
14644,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,GALA,QB,G,3.93,0.2,508,101.6,1173330,2941.4,Ley 141 20%
14645,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,GALÁN,B,G,2.12,0.2,0,0,0,2941.4,Ley 141 20%
14646,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,GALÁN,B,O,38.18,0.2,20071,4014.2,450781690.29,2941.4,Ley 141 20%
14647,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,B,G,3.56,0.2,0,0,0,2941.4,Ley 141 20%
14648,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,B,G,3.56,0.2,0,0,0,2941.4,Ley 141 20%
14649,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,B,O,42.71,0.2,0,0,0,2941.4,Ley 141 20%
14650,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,B,G,3.56,0.2,0,0,0,2941.4,Ley 141 20%
14651,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,B,O,42.71,0.2,0,0,0,2941.4,Ley 141 20%
14652,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,B,G,3.56,0.2,0,0,0,2941.4,Ley 141 20%
14653,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,B,O,42.71,0.2,0,0,0,2941.4,Ley 141 20%
14654,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,B,O,42.71,0.2,23095,4619,580319561.23,2941.4,Ley 141 20%
14655,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,B,G,3.56,0.2,0,0,0,2941.4,Ley 141 20%
14656,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,B,O,42.71,0.2,0,0,0,2941.4,Ley 141 20%
14657,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,I,O,42.71,0.08,0,0,0,2941.4,Ley 756 8% variable
14658,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,I,O,42.71,0.08,0,0,0,2941.4,Ley 756 8% variable
14659,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,I,G,3.56,0.06,0,0,0,2941.4,Ley 756 8% variable
14660,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,I,O,42.71,0.08,0,0,0,2941.4,Ley 756 8% variable
14661,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,I,O,42.71,0.08,0,0,0,2941.4,Ley 756 8% variable
14662,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,I,O,42.71,0.08,301302,25526.13,3207038960.3,2941.4,Ley 756 8% variable
14663,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,I,G,3.56,0.06,0,0,0,2941.4,Ley 756 8% variable
14664,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,I,G,3.56,0.06,0,0,0,2941.4,Ley 756 8% variable
14665,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,I,G,3.56,0.06,6984,446.98,4679011.01,2941.4,Ley 756 8% variable
14666,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,I,G,3.56,0.06,0,0,0,2941.4,Ley 756 8% variable
14667,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,INFANTAS,QI,G,3.56,0.06,2705,173.12,1812245.82,2941.4,Ley 756 8% variable
14668,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LA CIRA,I,G,3.56,0.06,57173,3659.07,38303708.84,2941.4,Ley 756 8% variable
14669,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LA CIRA,QI,G,3.56,0.06,22142,1417.09,14834287.52,2941.4,Ley 756 8% variable
14670,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LA CIRA,I,O,42.71,0.1,0,0,0,2941.4,Ley 756 8% variable
14671,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LA CIRA,I,G,3.56,0.06,0,0,0,2941.4,Ley 756 8% variable
14672,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LA CIRA,I,O,42.71,0.1,832790,84831.48,10658013974.71,2941.4,Ley 756 8% variable
14673,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LA CIRA,B,G,3.56,0.2,0,0,0,2941.4,Ley 141 20%
14674,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LA CIRA,B,O,42.71,0.2,75826,15165.2,1905317646.66,2941.4,Ley 141 20%
14675,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LA CIRA,B,G,3.56,0.2,0,0,0,2941.4,Ley 141 20%
14676,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LA CIRA,B,O,42.71,0.2,0,0,0,2941.4,Ley 141 20%
14677,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LLANITO,B,O,38.87,0.2,0,0,0,2941.4,Ley 141 20%
14678,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LLANITO,B,G,2.28,0.2,0,0,0,2941.4,Ley 141 20%
14679,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LLANITO,B,O,38.87,0.2,0,0,0,2941.4,Ley 141 20%
14680,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LLANITO,B,G,2.28,0.2,0,0,0,2941.4,Ley 141 20%
14681,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LLANITO,B,O,38.87,0.2,0,0,0,2941.4,Ley 141 20%
14682,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LLANITO,B,G,2.28,0.2,22368,4473.6,29989872.39,2941.4,Ley 141 20%
14683,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LLANITO,B,G,2.28,0.2,0,0,0,2941.4,Ley 141 20%
14684,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LLANITO,B,O,38.87,0.2,54668,10933.6,1250191378.41,2941.4,Ley 141 20%
14685,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,LLANITO,QB,G,2.28,0.2,1999,399.8,2680156.96,2941.4,Ley 141 20%
14686,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,SAN SILVESTRE,B,O,0,0.2,0,0,0,2941.4,Ley 141 20%
14687,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,SAN SILVESTRE,B,G,,0.2,0,0,0,2941.4,Ley 141 20%
14688,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,TENERIFE,B,G,,0.2,0,0,0,2941.4,Ley 141 20%
14689,SANTANDER,BARRANCABERMEJA,2017,1,DE MARES,TENERIFE,B,O,0,0.2,0,0,0,2941.4,Ley 141 20%
14690,SANTANDER,BARRANCABERMEJA,2017,1,QUEBRADA ROJA,QUEBRADA ROJA,B,G,,0.06,0,0,0,2941.4,Ley 756 8% variable
14691,SANTANDER,BARRANCABERMEJA,2017,1,QUEBRADA ROJA,QUEBRADA ROJA,B,O,0,0.08,0,0,0,2941.4,Ley 756 8% variable
14692,SANTANDER,BARRANCABERMEJA,2017,1,QUEBRADA ROJA,QUEBRADA ROJA,B,G,,0.06,0,0,0,2941.4,Ley 756 8% variable
14693,SANTANDER,BARRANCABERMEJA,2017,1,QUEBRADA ROJA,QUEBRADA ROJA,B,O,0,0.08,0,0,0,2941.4,Ley 756 8% variable
14694,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,EL CENTRO,B,G,,0.2,0,0,0,2879.57,Ley 141 20%
14695,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,GALA,B,G,2.62,0.2,5080,1016,7673083.99,2879.57,Ley 141 20%
14696,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,GALA,B,O,39.96,0.2,32963,6592.6,758520736.13,2879.57,Ley 141 20%
14697,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,GALÁN,B,G,2.63,0.2,0,0,0,2879.57,Ley 141 20%
14698,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,GALÁN,B,O,39.05,0.2,18158,3631.6,408395700.47,2879.57,Ley 141 20%
14699,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,B,G,2.85,0.2,0,0,0,2879.57,Ley 141 20%
14700,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,B,G,2.85,0.2,0,0,0,2879.57,Ley 141 20%
14701,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,B,O,43.27,0.2,0,0,0,2879.57,Ley 141 20%
14702,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,B,O,43.27,0.2,0,0,0,2879.57,Ley 141 20%
14703,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,B,O,43.27,0.2,0,0,0,2879.57,Ley 141 20%
14704,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,B,G,2.85,0.2,0,0,0,2879.57,Ley 141 20%
14705,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,B,G,2.85,0.2,0,0,0,2879.57,Ley 141 20%
14706,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,B,G,2.85,0.2,0,0,0,2879.57,Ley 141 20%
14707,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,B,O,43.27,0.2,0,0,0,2879.57,Ley 141 20%
14708,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,B,O,43.27,0.2,20804,4160.8,518456654.58,2879.57,Ley 141 20%
14709,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,I,O,43.27,0.08,0,0,0,2879.57,Ley 756 8% variable
14710,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,I,O,43.27,0.08,0,0,0,2879.57,Ley 756 8% variable
14711,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,I,G,2.85,0.06,0,0,0,2879.57,Ley 756 8% variable
14712,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,I,G,2.85,0.06,0,0,0,2879.57,Ley 756 8% variable
14713,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,I,O,43.27,0.08,0,0,0,2879.57,Ley 756 8% variable
14714,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,I,G,2.85,0.06,6224,398.34,3265841.97,2879.57,Ley 756 8% variable
14715,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,I,O,43.27,0.08,274255,23255.4,2897740488.79,2879.57,Ley 756 8% variable
14716,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,I,G,2.85,0.06,0,0,0,2879.57,Ley 756 8% variable
14717,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,I,G,2.85,0.06,0,0,0,2879.57,Ley 756 8% variable
14718,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,I,O,43.27,0.08,0,0,0,2879.57,Ley 756 8% variable
14719,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,INFANTAS,QI,G,2.85,0.06,3805,243.52,1996550.26,2879.57,Ley 756 8% variable
14720,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LA CIRA,I,G,2.85,0.06,47471,3038.14,24908866.74,2879.57,Ley 756 8% variable
14721,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LA CIRA,QI,G,2.85,0.06,29020,1857.28,15227303.2,2879.57,Ley 756 8% variable
14722,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LA CIRA,I,O,43.28,0.1,730244,73813.17,9198767845.93,2879.57,Ley 756 8% variable
14723,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LA CIRA,I,G,2.85,0.06,0,0,0,2879.57,Ley 756 8% variable
14724,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LA CIRA,I,O,43.28,0.1,0,0,0,2879.57,Ley 756 8% variable
14725,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LA CIRA,B,G,2.85,0.2,0,0,0,2879.57,Ley 141 20%
14726,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LA CIRA,B,O,43.28,0.2,68208,13641.6,1700047818.92,2879.57,Ley 141 20%
14727,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LA CIRA,B,O,43.28,0.2,0,0,0,2879.57,Ley 141 20%
14728,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LA CIRA,B,G,2.85,0.2,0,0,0,2879.57,Ley 141 20%
14729,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LLANITO,B,O,40.28,0.2,0,0,0,2879.57,Ley 141 20%
14730,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LLANITO,B,G,2.83,0.2,0,0,0,2879.57,Ley 141 20%
14731,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LLANITO,B,G,2.83,0.2,0,0,0,2879.57,Ley 141 20%
14732,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LLANITO,B,O,40.28,0.2,0,0,0,2879.57,Ley 141 20%
14733,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LLANITO,B,G,2.83,0.2,0,0,0,2879.57,Ley 141 20%
14734,SANTANDER,BARRANCABERMEJA,2017,2,DE MARES,LLANITO,B,O,40.28,0.2,0,0,0,2879.57,Ley 141 20%
